item_id,item_name,product_code
11034,C&f Mango Ice Cream 1350 Mlbd,111648
185674,C F Mini Aloo Puri,111649
185673,C F Mini Dal Puri,111650
190340,C F Mini Shrimp Samosa 250 GM,111651
185680,C F Mini Vegetable Samosa,111652
185679,C F Mini Vegetable Singhara,111653
185681,C F Mini Vegetables Spring Rolls,111654
185700,C F Mixed Spicy Snacks,111655
185676,C F Mixed Vegetable Singhara,111656
185675,C F Mixed Vegetables Potato Ball,111657
185704,C F Narkely Gur Pob (phita),111658
11262,C&f Peanut Butter Ice Cream 100 ML,111659
185660,C F Plain Roti Paratha (crown),111660
185667,C F Rice Flour Roti,111661
185661,C F Roti Paratha (plain) Family Pack (crown),111662
190341,C F Shrimp Balls 300 GM,111663
190342,C F Shrimp Nugget 250 GM,111664
190343,C F Shrimp Popcorn 250 GM,111665
190344,C F Shrimp Singara 300 GM,111666
190345,C F Shrimp Spring Roll 250 GM,111667
185705,C F Shrimp Tempura,111668
185707,C F Shrimps Popcorn,111669
104515,C F Single Bite Chicken Samosa 1 KG,111670
104516,C F Single Bite Chicken Spring Roll 1 KG,111671
104513,C F Spicy Chicken Sausage 340 GM,111672
11260,C&f Strawberry Ice Cream 100 ML,111673
11025,C&f Strawberry Ice Cream 700 ML BD,111674
185677,C F Vegetable Samosa,111675
185678,C F Vegetables Spring Rolls,111676
185669,C F Wholemeal Roti Family Pack,111677
185668,C F Wholemeal Roti 8 Pcs,111678
11303,C&f Yogurt Ice Cream 700 ML BD,111679
185683,C Fchicken Samosa,111680
185686,C Fsingle Bite Chicken Samosa,111681
91062,C Fuji App,111682
146854,C Galaxy Vibe,111683
60106,C Giipa 12 4 6ln,111684
90853,C Grape,111685
88328,C Greenapplee,111686
91091,C Greenshort,111687
222429,C.h. Bean Curds (topu) Tray 180 G,111688
222428,C.h. Bean Sprouts Poly Pack 100 G,111689
222488,C.h Beef Roll Box`s 12pcs,111690
222426,C.h. Chicken Roll Box`s 12 Pcs,111691
222486,C.h Chinese Beef Dim Sum Boxs 12pcs,111692
226134,C.h Chinese Dim Sum Chicken 1 Dozen,111693
226135,C.h Prawn Dim Sum 1 Dozen,111694
231318,C&h Pure Cane Sugar Cubes 453 G,111695
8004,C&h Pure Cane Suger 453 GM Pak,111696
222485,C.h Spring Roll Skin Large 5pcs,111697
222425,C.h. Vegetable Spring Rolls Box`s 12 Pcs,111698
222487,C.h Wondon Box`s 12pcs,111699
222427,C.h. Wondon Skin Large Poly 10 Pcs,111700
88653,C Kiwistraw,111701
178802,C Lightble 100,111702
108592,C&n Chocolate Cocated Nut,111703
88685,C Playa,111704
88782,C Reaspea,111705
89421,C Retro,111706
253968,C&s Foot Brush Green,111707
253965,C&s Foot Brush Parpel,111708
253969,C&s Foot Brush Pink,111709
88428,C Southern Peach,111710
88742,C Strawpas,111711
88664,C Triple Melon,111712
60590,C Valet Hose Bandage 2x120,111713
60599,C Valet Huggies Diaper LA,111714
88409,C Wtmn Lmd,111715
166545,C2 Cake Topper,111716
88775,C4 Apple,111717
88586,C4 Awpine,111718
108788,C4 Berry,111719
109010,C4 Bombsicle,111720
56311,C4 Carbonated Orange Slice Can,111721
88437,C4 Cerry Bomb,111722
56325,C4 Cherry,111723
56308,C4 Coton Bombsicle Cans,111724
113050,C4 Cream,111725
56312,C4 Energy Carb 16oz Arctic Snow Cone,111726
88522,C4 Fruitjuicy,111727
107956,C4 Godzilla,111728
56326,C4 Grape,111729
56327,C4 Hawaiian Pineapple,111730
56328,C4 Huwain Pinch,111731
56329,C4 Jolly Rancher Blue Raspberry,111732
56331,C4 JR Grn.apple 12\16z Can,111733
89168,C4 Lemonade,111734
89479,C4 Org,111735
56310,C4 Original Purple Frost 16o Can,111736
107874,C4 Peach,111737
88808,C4 Rasp,111738
67552,C4 Smart Energy,111739
56320,C4 Smart Energy 12oz Sparkling Blood Orange Yuzu,111740
56313,C4 Smart Energy 12oz Sparkling Cherry Berry Lime,111741
56318,C4 Smart Energy 12oz Sparkling Watermelon Burst,111742
56319,C4 Smart Zero Pass Frt,111743
106249,C4 Snowice,111744
88665,C4 Sourgum,111745
56316,C4 Strawberry,111746
56315,C4 Ultimate Carb 16oz Fruit Punch,111747
56322,C4 Ultimate Crb 16oz Freedom Ice,111748
56321,C4 Ultimate Crb 16oz Orange Cream,111749
66146,C4 Ultimate Energy,111750
56323,C4 Ultimate Energy Berry Powerbomb,111751
56324,C4 Ultimate Energy Ruthless Raspberry,111752
88356,C4 Watermelon,111753
89876,C4 Wtrmelon,111754
88621,C4 Zeroo Fruit Punch,111755
24259,CA Actice Woman Blan. Body Spray 200 ML,111756
25975,CA Active Man 100 ML,111757
25979,CA Active Man Blanc Perfume 100 ML,111758
144206,CA Active Man Blance Chris Adams 200 ML,111759
24256,CA Active Man Body Spray 200 ML,111760
25976,CA Active Woman 80 ML,111761
25982,CA Active Woman B Perfume 80 ML,111762
24257,CA Active Woman Body Spray 200 ML,111763
25977,CA Black Shadow 100 ML,111764
25983,CA Catch ME Woman Perfume 100 ML,111765
24262,CA Classic Denim Body Spray 200 ML,111766
144204,CA Dolby Chris Adams 200 ML,111767
23349,CA Dolby Sport Body Spray 200 ML,111768
261942,CA Dolby Sport Chris Adams 200 ML,111769
24260,CA Fancy Lady Body Spray 200 ML,111770
261940,CA Fancy Lady Chris Adams 200 ML,111771
95537,CA Handsome Edt 100 ML 100 ML,111772
95536,CA Legendary Woman Edt 100 ML 100 ML,111773
24263,CA Lets Imagine Body Spray 200 ML,111774
24258,CA Man Body Spray 100 ML,111775
144203,CA Man Eau DE Toilette Chris Adams 100 ML,111776
24264,CA Rebellion Body Spray 200 ML,111777
24261,CA SO Good Body Spray 200 ML,111778
144205,CA SO Good Chris Adams 200 ML,111779
25980,CA SO Good PH Man Perfume 80 ML,111780
25981,CA SO Good PH Woman Perfume 80 ML,111781
3714,Cabbage (badha Kopi) 500 G+,111782
68291,Cabbage Badacopy Pcs,111783
2652,Cabbage Local,111784
100710,Cabbage (badha Kopi) PC,111785
56741,Cacahuates Peanu,111786
190628,Cactus Scrub,111787
40889,Cactus Talking Toy,111788
87629,Cactus Tree,111789
23580,Cadb. Dairy Milk Crackle 36 G,111790
23549,Cadb. Dairy Milk Roast Alonnd 36 G,111791
23548,Cadb. Dairy Milk S Roast Almond 143 G,111792
138947,Cadbary Boost Bar Chocolate 60 G,111793
231559,Cadbary Bour Vita 120 G(buy2 Get1 Free),111794
226955,Cadbary Bournvi. C.berry Chocolate 33±2 G,111795
138570,Cadbary Bournville C.berry Choclate 80 G,111796
231716,Cadbary Bournville C.dark Chocolate 100 G,111797
238255,Cadbary Bournville Cocoa 125 G,111798
139505,Cadbary Bournville 50% Dark 80 G,111799
227007,Cadbary Cashew Appeal Temptations Cho72 G,111800
139610,Cadbary Celebrations Chocolate 66.6 G,111801
139507,Cadbary Choclairs Chocolate 212(±16)g,111802
233392,Cadbary Choclairs Gold Chocolate 378.2 G,111803
238494,Cadbary Chocolate Bakes 10 G,111804
230504,Cadbary Chomp Chocolate 5 Bars 117.5 G,111805
140225,Cadbary Crispello(b35 G G5star 25 G Free),111806
113904,Cadbary Crispello Chocolate 35 G,111807
139126,Cadbary Crunchie Chocolate 26.1 G,111808
138779,Cadbary D.m.black Forest Chocolate 200 G,111809
231451,Cadbary D.m.caramel Chocolate 120 G,111810
230625,Cadbary D.m.caramello Chocolate 200 G,111811
231453,Cadbary D.m.f&n Chopped Chocolate 95 G,111812
230633,Cadbary D.m.fruit & Nut Chocolate 50 G,111813
229047,Cadbary D.m.hazel Nut Chocolate 200 G,111814
139011,Cadbary D.m. Mar.c.c.nut.c.chocolate 75 G,111815
139057,Cadbary D.m. Mar.c.j.pop.c.chocolate 75 G,111816
138984,Cadbary D.m.marvellous Chocolate 35 G,111817
138780,Cadbary D.m.milk Chocolate 40 G,111818
230637,Cadbary D.m. Milk Chocolate Rolls 55 G,111819
139089,Cadbary D.m. Oreo Chocolate 41 G,111820
229043,Cadbary D.m.roast A.chocolate 160 G MY,111821
229049,Cadbary D.m.roast Almond Chocolate 200 G,111822
229051,Cadbary D.m.top Deck Chocolate 200 G,111823
230631,Cadbary D.m.turkish Deli. Chocolate 200 G,111824
139091,Cadbary D.m.whole Nut Chocolate 45 G,111825
138777,Cadbary D.milk F.&nut Choclate 160 G MY,111826
140361,Cadbary D.milk F&nut Choco 36 G(bogof),111827
229037,Cadbary D.milk Hazelnut Choclate 227 G,111828
234370,Cadbary Dairy M.chocolate 37 G(b3g1 Free),111829
139183,Cadbary Dairy M Fruit&nut Chocolate 110 G,111830
230438,Cadbary Dairy Milk Bubbly Chocolate 87 G,111831
138283,Cadbary Dairy Milk Chacolate 45 G,111832
138983,Cadbary Dairy Milk Chocolate 40 G,111833
113906,Cadbary Dairy Milk Chocolate 52â±6 G,111834
138778,Cadbary Dairy Milk Chocolate 160 G MY,111835
138926,Cadbary Dairy Milk Little Bars 108 G,111836
238515,Cadbary Dairy Milk Parlines Chco 176 G,111837
113280,Cadbary Dariy Milk Crispello Chocho 13 G,111838
140667,Cadbary Dariy Milk Lolly 8 G,111839
233373,Cadbary Dm.champions Pack 130 G,111840
233784,Cadbary Dm.chocolate 52 G(buy2 Get1 Free),111841
141178,Cadbary Dm.crispello13 G(b4 Save Tk.10 ),111842
233387,Cadbary Dm. Limited Edition 36 G,111843
233857,Cadbary Dm.silk Minis Chocolate 153 G,111844
139090,Cadbary Double Becker Chocolate 54.5 G,111845
231727,Cadbary Double Decker Chocolate 40 G,111846
230639,Cadbary Dream Smooth&crea. Chocolate 50 G,111847
230194,Cadbary Dream White Chocolate 200 G,111848
230192,Cadbary Eclairs C.milk Chocolate 166 G,111849
231732,Cadbary Flake Chocolate 20 G,111850
138037,Cadbary Flake Milk Chocolate 32 G,111851
228938,Cadbary G.angry Birds Choclate 18.69±2 G,111852
233394,Cadbary Gems 8.9 G,111853
139010,Cadbary Gems Bus Chocolate 17.8 G,111854
138929,Cadbary Golden Oreo Biscuits 150 G,111855
232044,Cadbary Instant Hot Chocolate 284 G,111856
230196,Cadbary Old Gold Original Chocolate 200 G,111857
138081,Cadbary Oreo Original 150 G,111858
230635,Cadbary Picnic Bar Chocolate 46 G,111859
231729,Cadbary Picnic Chocolate 38 G,111860
230502,Cadbary Picnic Chocolate 4 Bars 152 G,111861
227004,Cadbary Rum Raisins Temptations Cho.72 G,111862
140224,Cadbary 5 Star 25 G(buy2 Get1 Free),111863
139056,Cadbary 5 Star Fruit&nut Chocolate 30 G,111864
236342,Cadbary Temptati.(b72 G G31 G Bourn.free),111865
233381,Cadbary Temptations Almond Treat 72 G,111866
233378,Cadbary Temptations Rum Raisins 72 G,111867
139127,Cadbary Twirl Chocolate 21.5 G,111868
138036,Cadbary Twirl Intense Chocolate 43 G,111869
230200,Cadbary Wispa Biscuits 124 G,111870
138694,Cadbery Bournville Cocoa P.dark 250 G,111871
85395,Cadbery Perk 10 G,111872
23576,Cadbery Rum Raisins Chocolate 72 G,111873
139109,Cadburay D.m Silk Oreo Chocolate 60±1.5 G,111874
114237,Cadburay D.m Silk Oreo Chocolate 60â±1.5 G,111875
139110,Cadburay Fuse Chocolate 45±3 G,111876
113949,Cadburay Fuse Chocolate 45â±3 G,111877
41899,Cadburry Choco Cream Oreo Biscuit 113.75 G,111878
16073,Cadburry Dairy Milk 450 G MY,111879
42511,Cadburry Dairy Milk Silk Heart Blush 150 G,111880
14973,Cadburry Dairy Milk Silk Oreo 60 G IN,111881
42677,Cadburry Temptations Almond Treat 72 G,111882
16277,Cadbury 3in1 Hot Choc Bag 15x30 G,111883
23563,Cadbury 5star 3D Chocolate 42 GM,111884
23590,Cadbury 5star 3D Chocolate Bar 42 GM,111885
137534,Cadbury 5star Crunchy 37 GM,111886
137533,Cadbury 5star Fruit&nut 36 GM,111887
190513,Cadbury 5star Oreo 22 GM,111888
16304,Cadbury After Dinner Mints 200 G Pkt,111889
23592,Cadbury Almond Treat Chocolate 72 G,111890
240338,Cadbury B.vita Biscuits 41.85±4.65 G(b6g2f,111891
15995,Cadbury Bitsa Wispa 95 GM GB,111892
15139,Cadbury Bitsa Wispa Pouch 110 G GB,111893
15143,Cadbury Boost Bar 48.5 G GB,111894
15656,Cadbury Boost Bites Poly 108 GM UK,111895
138714,Cadbury Boost Chocolate 48.5 G,111896
14591,Cadbury Boost Chocolate Bar 60 GM,111897
231758,Cadbury Boost Duo 68 G,111898
240337,Cadbury Bourn V.biscuits 120 G(b2g1f)in,111899
13609,Cadbury Bourn Vita Bis.120 GM 2+1 IN,111900
13671,Cadbury Bourn Vita Biscuits 41.85 G (6+2),111901
13495,Cadbury Bourn Vita Biscuits 41.85 G IN,111902
232296,Cadbury Bourn Vita Chocolate Biscuit 120,111903
15711,Cadbury Bourn Vita 200 GM IN,111904
23374,Cadbury Bourn Vita Jar 500 G,111905
6056,Cadbury Bourn Vita Jar 500 G IN,111906
6057,Cadbury Bourn Vita Lil Champs 500 G IN,111907
24555,Cadbury Bournvile Cranberry Cho 80 GM,111908
23584,Cadbury Bournville C Chocolate 80 G,111909
232213,Cadbury Bournville C.dark Choc(bogof)45 G,111910
138655,Cadbury Bournville C.dark Chocolate 180 G,111911
23573,Cadbury Bournville Chocolate 31 G (rc),111912
23556,Cadbury Bournville Chocolate 31 G B2 G1,111913
15132,Cadbury Bournville Cla. Dark Cho.180 G GB,111914
236314,Cadbury Bournville Classic Dark 112.5guk,111915
4730,Cadbury Bournville Cocoa 250 G,111916
14818,Cadbury Bournville Cranberry 31 G IN,111917
23589,Cadbury Bournville D Chocolate 80 G,111918
14815,Cadbury Bournville 50% Da.rich Co.80 G IN,111919
42676,Cadbury Bournville 50% Dark 2814383 | 80 G,111920
231281,Cadbury Bournville 50%dark Chocolate 31 G,111921
140124,Cadbury Bournville Dark Chocolate 95 G UK,111922
236326,Cadbury Bournville Old Jamaica 100 G,111923
219394,Cadbury Bournville Raisin & Nut 90±10 G,111924
14814,Cadbury Bournville Raisin & Nut 80 G IN,111925
219397,Cadbury Bournville Rich Cocoa 80 GM,111926
14816,Cadbury Bournville Rich Cocoa 31 G IN,111927
219403,Cadbury Bourvilla Rich Cocoa 31 G IN,111928
229841,Cadbury Brunch Bars Peanut 192 G.,111929
229843,Cadbury Brunch Bars Raisin 192 G.,111930
16082,Cadbury Bubbly Choco 50 G B2 G TK 75 Off,111931
218226,Cadbury Caramel Bar 49±4 G(uk),111932
15828,Cadbury Caramel Nibbles 95 GM GB,111933
238751,Cadbury Caramel Spread 400 G(uk),111934
10167,Cadbury Caranel Spread 400 G GB,111935
15713,Cadbury Celebra.ass.gift Box 66.6 G IN,111936
140931,Cadbury Celebra.chocolate 132 G(bogof),111937
25224,Cadbury Celebration 132 G,111938
101513,Cadbury Celebrations 230 GM,111939
15712,Cadbury Celebrations As.gift Box 175 G IN,111940
139503,Cadbury Celebrations Chocolate 100.8 G,111941
13891,Cadbury Celebrations 132 G IN,111942
16527,Cadbury Celebrations 230 GM MY,111943
140129,Cadbury Celebrations Silk Chocolate 230 G,111944
6922,Cadbury Cherry Ripe 52 G,111945
15958,Cadbury Choc Fr&nt With Rai&alm 160 GM MY,111946
15960,Cadbury Choc With Rsted Almond 160 GM MY,111947
14631,Cadbury Choccolate Breakway 220 G Aus,111948
23578,Cadbury Choclairs 196 G,111949
239737,Cadbury Choclairs Gold Chocolate 330 G IN,111950
15957,Cadbury Choco BL Forest Jly&bis 160 GM MY,111951
16078,Cadbury Choco 24 G Combo 3pc 10tk Off,111952
13664,Cadbury Choco Crã#me Oreo Bis. 43.75 G IN,111953
139251,Cadbury Choco Cr. Oreo Biscuit 113±4.45 G,111954
16031,Cadbury Chocobakes Cookies 75 G IN,111955
240041,Cadbury Chocobakes Cookies 75 G UK,111956
15714,Cadbury Chocolairs 196 GM Poly IN,111957
141326,Cadbury Chocolate 123 G(b2 Save Tk.200 ),111958
219734,Cadbury Chocolate Bubbly White 175 GM,111959
219731,Cadbury Chocolate Cashew 200 GM,111960
231180,Cadbury Chocolate Heroes 514.7 G UK,111961
14639,Cadbury Chocolate Rst Almond 200 GM,111962
14641,Cadbury Chocolate Turk Delite 220 GM,111963
231762,Cadbury Chomp25p 23.5 G,111964
233893,Cadbury Éclair Chocolate 130 G,111965
175091,Cadbury Coco Powder 250 GM,111966
166374,Cadbury Coco Powder 125 GM Bottle,111967
166373,Cadbury Coco Powder 125 GM Box,111968
42786,Cadbury Cocoa Powder 125 G,111969
63419,Cadbury Cocoa Powder Can Imported 250 G,111970
4725,Cadbury Cocoa Powder 250 G GB,111971
15715,Cadbury Cocoa Powder 150 GM IN,111972
241454,Cadbury Cookies Chocolate 150 G MY,111973
140932,Cadbury Crispello Chocolate 35 G(bogof),111974
141347,Cadbury Crispello 35 G(b2 Save Tk.40 )in,111975
229839,Cadbury Crunchie Biscuits 4 Pack 110 G,111976
139894,Cadbury Crunchie Chocolate 40 G,111977
15135,Cadbury Crunchie Milk Chocolate 40 G GB,111978
15653,Cadbury Crunchie Poly 104.4 GM UK,111979
15655,Cadbury Crunchie Rocks Poly 110 GM UK,111980
10168,Cadbury Crunchie Spread 400 G GB,111981
236385,Cadbury Crunchie Spread 400 G UK,111982
141705,Cadbury D.m Black For.chocolate 160 G EG,111983
139376,Cadbury D.m Buttons Chocolate 30 G,111984
3967,Cadbury D M Choco Cla Creamy 160 GM MY,111985
15959,Cadbury D M Choco With Hazelnut 160 GM MY,111986
231009,Cadbury D.m Chopped Net Chocolate 95 G,111987
231661,Cadbury D.m Daim Chocolate 120 G,111988
231014,Cadbury D.m Fred.caramel Chocolate 97.5 G,111989
138885,Cadbury D.m. Fruit & Nut Chocolate 75 G,111990
141703,Cadbury D.m Fruit&nut Chocolate 35 G EG,111991
141352,Cadbury D.m Hazelnut 58 G(b2 Sv.tk.140 ),111992
141704,Cadbury D.m Hazelnut Chocolate 90 G EG,111993
139016,Cadbury D.m Hazelnut Chocolate 160 G MY,111994
231036,Cadbury D.m Mixed Nuts 165 G(mal),111995
140677,Cadbury D.milk 24±1 G(buy3 Save Tk.10 ),111996
23623,Cadbury D Milk Almond 36 G B2g1 Free,111997
141686,Cadbury D.milk Bites Almond 120 G MY,111998
141684,Cadbury D.milk Bites Hazelnut 50 G MY,111999
14632,Cadbury D.milk Black Forest 200 G,112000
14633,Cadbury D.milk Choc.cashew 200 G,112001
14745,Cadbury D.milk Choc Silk Fr&nut 55 G IN,112002
14617,Cadbury D.milk Choc.w.nut 140 G,112003
14598,Cadbury D.milk Chocolate 230 G Bar,112004
242427,Cadbury D.milk Chocolate Lolly 7.4 G IN,112005
141687,Cadbury D.milk Chocolate 158 G MY,112006
14800,Cadbury D.milk Chocolate Silk 150 G IN,112007
23622,Cadbury D Milk Crackle 36 G B2g1 Free,112008
14634,Cadbury D.milk Crunchie 190 G,112009
14635,Cadbury D.milk Fruit & Nut 200 G Bar,112010
14636,Cadbury D.milk Hazelnut 200 G Bar,112011
139219,Cadbury D.milk Lickables Chocolate 20±5 G,112012
14637,Cadbury D.milk Macadamia 200 G,112013
238790,Cadbury D.milk Orange Chocolate 180 G,112014
141702,Cadbury D.milk Oreo Chocolate 35 G EG,112015
241446,Cadbury D.milk Oreo M.chocolate 150 G MY,112016
236982,Cadbury D.milk R.alm.choc 36 G(b2g1 Free),112017
141688,Cadbury D.milk Roast Almond 150 G MY,112018
139504,Cadbury D.milk Silk Oreo 130±5 G,112019
114795,Cadbury D.milk Silk Oreo 130â±5 G,112020
242423,Cadbury D.milk Silk Oreo Chocolate 40gin,112021
14640,Cadbury D.milk Top Deck 220 G,112022
14642,Cadbury D.mlk Choc Silk R.almond 55 G IN,112023
15224,Cadbury Dairy Marvellous Cre.cho.47 G GB,112024
74605,Cadbury Dairy Milk 120±10 G(u.k),112025
231332,Cadbury Dairy Milk Almond Nuts 180 G,112026
234751,Cadbury Dairy Milk 4 Bars 117.2 G,112027
231752,Cadbury Dairy Milk Big Taste T.w.n 43 G,112028
138874,Cadbury Dairy Milk Biscuits 110 G,112029
229835,Cadbury Dairy Milk Biscuits 4 Pack 110 G,112030
100837,Cadbury Dairy Milk Black Forest Bar 160 GM,112031
25708,Cadbury Dairy Milk Bubbly 28 G,112032
16012,Cadbury Dairy Milk Bubbly 28 G EG,112033
15134,Cadbury Dairy Milk Bubbly 90 GM GB,112034
138707,Cadbury Dairy Milk Buttons Chocolate 72 G,112035
15503,Cadbury Dairy Milk Buttons 30 G GB,112036
101502,Cadbury Dairy Milk 23 GM Buy 3 Get 10tk Off,112037
228874,Cadbury Dairy Milk Caramel 200 G,112038
139323,Cadbury Dairy Milk Caramel Bar 45 G,112039
15989,Cadbury Dairy Milk Caramel 180 GM GB,112040
234739,Cadbury Dairy Milk Caramel Nibbles 95 G,112041
235914,Cadbury Dairy Milk Caramel 148 G UK,112042
16023,Cadbury Dairy Milk Caramello 40 G ER,112043
23625,Cadbury Dairy Milk Cho 6.6 GM,112044
23557,Cadbury Dairy Milk Cho 36 G 3pcs 40tk Off,112045
14646,Cadbury Dairy Milk Cho.whole Nut 180 G GB,112046
14596,Cadbury Dairy Milk Choc. 110 G Bar Gb.,112047
14703,Cadbury Dairy Milk Choc.caramel 230 G,112048
14823,Cadbury Dairy Milk Choc.caramel 45 G GB,112049
14597,Cadbury Dairy Milk Choc.fruit & Nut 110 G,112050
14701,Cadbury Dairy Milk Choc.180 G GB,112051
14844,Cadbury Dairy Milk Choc 50 G IN,112052
14697,Cadbury Dairy Milk Choc.milk 49 G GB,112053
15716,Cadbury Dairy Milk Choc.spredy 200 GM IN,112054
14696,Cadbury Dairy Milk Choc.whole Nut 45 G,112055
14726,Cadbury Dairy Milk Choc.wholenut 230 G,112056
14675,Cadbury Dairy Milk Chocolate 22 GM (imp),112057
114759,Cadbury Dairy Milk Chocolate 123â±18 G,112058
113274,Cadbury Dairy Milk Chocolate 16â±5 G,112059
113523,Cadbury Dairy Milk Chocolate 24â±3 G,112060
14744,Cadbury Dairy Milk Chocolate 45 G Bar,112061
97072,Cadbury Dairy Milk Chocolate Crispello 13 G,112062
16011,Cadbury Dairy Milk Chocolate 90 G EG,112063
16022,Cadbury Dairy Milk Chocolate 90 G ER,112064
98326,Cadbury Dairy Milk Chocolate Family Pack 108 G,112065
218395,Cadbury Dairy Milk Chocolate(5.8±0.5)g,112066
15293,Cadbury Dairy Milk Chocolate 123 G IN,112067
16528,Cadbury Dairy Milk Chocolate 160 G MY,112068
140041,Cadbury Dairy Milk Chocolate 45 G UK,112069
138268,Cadbury Dairy Milk Crackle Choc 36 G,112070
14988,Cadbury Dairy Milk Crackle 36 G IN,112071
25652,Cadbury Dairy Milk Crispello 35 G,112072
90775,Cadbury Dairy Milk Crispello Chocolate 35 GM,112073
25651,Cadbury Dairy Milk Crispello Chocolate Bar 13 G,112074
15639,Cadbury Dairy Milk Crispello 34 G ID,112075
15994,Cadbury Dairy Milk Crunchie 200 GM GB,112076
15478,Cadbury Dairy Milk Daim Choco.120 G GB,112077
15822,Cadbury Dairy Milk Duo 58.6 GM GB,112078
138701,Cadbury Dairy Milk F.&nut Chocolate 80 G,112079
231756,Cadbury Dairy Milk Freddo Popping Ca.18 G,112080
25261,Cadbury Dairy Milk Fruit & Nut 120±10 G,112081
14753,Cadbury Dairy Milk Fruit & Nut 100 G Bar,112082
274378,Cadbury Dairy Milk Fruit & Nut Chocolate 40 G,112083
16024,Cadbury Dairy Milk Fruit & Nut 37 G EG,112084
16020,Cadbury Dairy Milk Fruit & Nut 100 G ER,112085
14599,Cadbury Dairy Milk Fruit & Nut 180 G GB,112086
15007,Cadbury Dairy Milk Fruit & Nut 36 G IN,112087
97135,Cadbury Dairy Milk Fuse Chocolate 43 GM,112088
15821,Cadbury Dairy Milk 110 GM GB,112089
15158,Cadbury Dairy Milk Giant Buttons 119 G GB,112090
238631,Cadbury Dairy Milk Hazal Nut 90 G,112091
277011,Cadbury Dairy Milk Hazal Nuts 137 G 130 G,112092
61120,Cadbury Dairy Milk Hazelnut 160 G,112093
16021,Cadbury Dairy Milk Hazelnut 90 G EG,112094
25649,Cadbury Dairy Milk Home Treats 153 G,112095
14966,Cadbury Dairy Milk 24 G IN,112096
139134,Cadbury Dairy Milk Kids 18 G,112097
139893,Cadbury Dairy Milk 30% Less Sugar 35 G,112098
15780,Cadbury Dairy Milk 30% Less Sugar 35 G GB,112099
89197,Cadbury Dairy Milk Lolly 7.4 G,112100
139069,Cadbury Dairy Milk Marvellous Creat. 38 G,112101
139070,Cadbury Dairy Milk MC Cookie Gummy C 38 G,112102
15476,Cadbury Dairy Milk Medley Dark Ch.93 G GB,112103
15717,Cadbury Dairy Milk Minis 126 GM Poly IN,112104
15990,Cadbury Dairy Milk Orange 180 GM GB,112105
138839,Cadbury Dairy Milk Oreo Chocolate 120 G,112106
16026,Cadbury Dairy Milk Oreo 38 G EG,112107
15133,Cadbury Dairy Milk Oreo 120 G GB,112108
16034,Cadbury Dairy Milk Oreo Sandwich 96 G GB,112109
25223,Cadbury Dairy Milk Oreo Silk 130 G,112110
25818,Cadbury Dairy Milk Plain Chocolate 60 GM,112111
234834,Cadbury Dairy Milk PM 95 G,112112
15475,Cadbury Dairy Milk Puddles Sm.ha.90 G GB,112113
138267,Cadbury Dairy Milk Roasalm. Choc 40(±4)g,112114
61130,Cadbury Dairy Milk Roast Almond 160 G,112115
100842,Cadbury Dairy Milk Roast Almond Bar 160 GM,112116
14989,Cadbury Dairy Milk Roast Almond 36 G IN,112117
139518,Cadbury Dairy Milk S.bubbly 50 G(bogof),112118
14967,Cadbury Dairy Milk Shot With Freds 16.2 G,112119
138205,Cadbury Dairy Milk Shots 16.2±3.5 G,112120
23597,Cadbury Dairy Milk Silk 165(±15)g,112121
25169,Cadbury Dairy Milk Silk Bubbly 50±4 G,112122
23577,Cadbury Dairy Milk Silk Bubbly Chocolate 50 GM,112123
15183,Cadbury Dairy Milk Silk Bubbly 120 G IN,112124
14990,Cadbury Dairy Milk Silk Caramello 60 G,112125
23627,Cadbury Dairy Milk Silk Chocolate 55 G,112126
101375,Cadbury Dairy Milk Silk Chocolate Family Pack 123 G,112127
97128,Cadbury Dairy Milk Silk Chocolate Oreo 58.5 GM,112128
137693,Cadbury Dairy Milk Silk Cholate 150±10 G,112129
114771,Cadbury Dairy Milk Silk Cholate 150â±10 G,112130
23579,Cadbury Dairy Milk Silk F & N 137 G,112131
97130,Cadbury Dairy Milk Silk Fruit&nut 52±1 G,112132
114810,Cadbury Dairy Milk Silk Fruit&nut 145â±8 G,112133
25168,Cadbury Dairy Milk Silk Fruit &nut Chocolate 137 G,112134
25222,Cadbury Dairy Milk Silk Fruit & Nut Chocolate Bar,112135
25167,Cadbury Dairy Milk Silk Hazelnut 58 G±4 G,112136
274412,Cadbury Dairy Milk Silk Hazelnut Chocolate 54 G,112137
270837,Cadbury Dairy Milk Silk Hazelnut Chocolate Bar 58 G,112138
25172,Cadbury Dairy Milk Silk Hazelnut Chocolate Bar143,112139
15719,Cadbury Dairy Milk Silk Hazelnut 143 G IN,112140
15707,Cadbury Dairy Milk Silk Hea.& Blu 150 G I,112141
15708,Cadbury Dairy Milk Silk Hea.&pop 250 G IN,112142
139447,Cadbury Dairy Milk Silk Home Treats 180 G,112143
15718,Cadbury Dairy Milk Silk Minis 160 GM IN,112144
77234,Cadbury Dairy Milk Silk Mousse 116 G,112145
97125,Cadbury Dairy Milk Silk Mousse Chocolate 116,112146
51309,Cadbury Dairy Milk Silk Mousse Chocolate Bar 116 G,112147
223721,Cadbury Dairy Milk Silk Orange Peel 145 G,112148
23581,Cadbury Dairy Milk Silk Oreo 60 GM,112149
24967,Cadbury Dairy Milk Silk Oreo Chocolate 60 G,112150
14840,Cadbury Dairy Milk Silk Oreo 130 G IN,112151
